OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown
401,05/08/2021 06:00:00 AM,206,590,1461,1039,77,25,232,130,190,50,312,62,269,227,44,1482,1448,44,37,123,37,273,153,97,44
402,05/09/2021 06:00:00 AM,206,590,1461,1040,77,25,232,130,190,50,312,62,269,227,44,1482,1449,44,37,123,37,273,153,97,50
403,05/10/2021 06:00:00 AM,206,590,1461,1040,77,25,232,130,190,50,312,62,269,227,44,1483,1449,44,37,123,37,273,153,97,59
404,05/11/2021 06:00:00 AM,206,590,1464,1041,77,25,232,130,190,50,313,62,270,227,44,1483,1450,44,37,124,37,273,153,97,59
405,05/12/2021 06:00:00 AM,206,590,1466,1045,77,25,233,132,192,50,313,62,270,227,44,1486,1452,44,37,124,37,275,153,97,50
406,05/13/2021 06:00:00 AM,207,592,1466,1048,77,25,232,133,192,50,313,62,270,227,44,1487,1453,44,38,124,37,277,153,98,55
407,05/14/2021 06:00:00 AM,207,594,1468,1055,77,25,232,133,192,50,313,62,270,227,44,1487,1453,45,38,124,37,277,153,98,55
408,05/15/2021 06:00:00 AM,207,595,1472,1059,77,25,233,134,192,50,315,62,271,227,44,1488,1455,45,38,124,37,277,153,98,55
409,05/16/2021 06:00:00 AM,207,595,1472,1062,77,25,233,134,192,50,315,62,272,227,44,1488,1456,45,38,124,37,278,153,98,53
410,05/17/2021 06:00:00 AM,207,595,1472,1062,77,25,233,134,192,50,316,62,272,227,44,1489,1456,45,38,124,37,278,153,98,54
411,05/18/2021 06:00:00 AM,207,598,1475,1068,77,25,234,134,193,50,316,62,272,227,44,1490,1458,45,38,124,37,278,153,98,51
412,05/19/2021 06:00:00 AM,207,598,1479,1074,77,25,234,135,193,50,316,62,272,227,44,1491,1459,45,38,124,37,278,153,98,50
413,05/20/2021 06:00:00 AM,207,598,1480,1076,77,25,234,136,193,50,316,62,273,227,44,1492,1459,45,38,124,37,278,153,98,46
414,05/21/2021 06:00:00 AM,207,599,1482,1083,77,25,234,137,193,50,316,62,273,227,44,1493,1463,45,38,124,37,278,153,98,44
415,05/22/2021 06:00:00 AM,207,601,1491,1089,77,25,234,137,194,50,316,62,273,227,44,1494,1464,46,38,124,37,278,153,98,40
416,05/23/2021 06:00:00 AM,207,602,1492,1091,77,25,234,138,194,50,316,62,276,229,44,1495,1464,46,38,125,37,278,153,98,45
417,05/24/2021 06:00:00 AM,207,602,1494,1096,77,25,234,138,194,50,316,62,276,230,44,1497,1464,46,38,125,37,278,153,98,50
418,05/25/2021 06:00:00 AM,208,606,1496,1101,77,25,234,138,194,50,316,62,276,230,44,1497,1466,46,38,125,37,278,153,98,43
419,05/26/2021 06:00:00 AM,209,608,1501,1103,77,25,234,138,194,51,316,62,276,230,44,1497,1468,46,38,125,37,278,153,98,38
420,05/27/2021 06:00:00 AM,210,631,1612,1194,84,29,246,147,206,63,328,64,287,243,49,1551,1532,50,40,129,43,322,171,105,32
421,05/28/2021 06:00:00 AM,210,631,1614,1197,84,29,246,148,206,63,328,64,287,243,49,1552,1533,50,40,129,43,323,171,105,35
422,05/29/2021 06:00:00 AM,210,631,1616,1198,84,29,246,148,207,63,328,64,287,243,49,1552,1533,50,40,130,43,323,171,105,37
423,05/30/2021 06:00:00 AM,210,631,1616,1198,84,29,246,148,208,63,328,64,287,243,49,1554,1535,50,40,130,44,323,171,105,39
424,05/31/2021 06:00:00 AM,210,631,1616,1199,84,29,246,148,208,63,328,64,287,243,49,1554,1535,50,40,130,44,324,171,105,44
425,06/01/2021 06:00:00 AM,210,631,1616,1199,84,29,246,148,208,63,328,64,287,243,49,1554,1535,50,40,130,44,324,171,105,46
426,06/02/2021 06:00:00 AM,210,631,1616,1200,84,29,246,148,209,63,329,64,288,243,49,1554,1535,50,40,130,44,324,172,105,47
427,06/03/2021 06:00:00 AM,210,635,1618,1203,84,29,246,148,209,63,329,64,289,243,49,1554,1537,50,40,130,44,324,172,105,39
428,06/04/2021 06:00:00 AM,210,636,1621,1205,84,29,246,148,209,63,329,64,289,243,49,1555,1538,50,40,130,44,324,172,105,34
429,06/05/2021 06:00:00 AM,210,636,1621,1206,84,29,246,148,209,63,329,64,290,244,49,1558,1539,50,40,130,44,324,172,105,36
430,06/06/2021 06:00:00 AM,210,636,1621,1207,84,29,246,148,209,64,330,64,290,244,49,1558,1540,50,40,130,44,324,172,105,37
431,06/07/2021 06:00:00 AM,210,636,1621,1207,84,29,246,148,209,64,330,64,290,245,49,1561,1540,50,40,130,44,324,172,105,37
432,06/08/2021 06:00:00 AM,210,636,1622,1210,84,29,246,149,209,64,330,64,291,245,49,1562,1541,50,40,131,44,324,172,105,31
433,06/09/2021 06:00:00 AM,210,637,1622,1212,84,30,246,150,209,64,331,64,291,245,49,1562,1541,50,40,131,44,324,172,105,29
434,06/10/2021 06:00:00 AM,210,641,1624,1212,84,30,247,150,209,64,331,64,291,245,49,1564,1542,50,40,131,44,324,172,105,27
435,06/11/2021 06:00:00 AM,211,640,1625,1212,84,30,247,150,210,64,331,64,291,245,49,1565,1544,50,40,131,44,324,172,105,31
436,06/12/2021 06:00:00 AM,211,642,1625,1213,84,30,247,150,210,64,331,64,290,245,49,1565,1546,50,40,131,44,325,172,105,31
437,06/13/2021 06:00:00 AM,211,642,1626,1213,84,30,247,150,211,64,331,64,290,245,49,1565,1546,50,40,131,44,325,172,105,31
438,06/14/2021 06:00:00 AM,211,642,1626,1213,84,30,247,150,211,64,331,64,290,245,49,1565,1546,50,40,131,44,325,172,105,33
439,06/15/2021 06:00:00 AM,211,643,1626,1213,84,30,247,150,211,64,331,64,291,247,49,1566,1548,50,40,131,44,325,173,105,29
440,06/16/2021 06:00:00 AM,211,643,1628,1217,84,30,247,150,211,64,331,64,291,247,49,1568,1549,50,40,131,44,325,173,105,26
441,06/17/2021 06:00:00 AM,211,643,1630,1217,84,30,247,150,211,64,331,64,291,247,49,1569,1551,50,40,132,44,325,173,105,23
442,06/18/2021 06:00:00 AM,211,645,1630,1217,84,30,247,150,211,64,331,64,292,247,49,1570,1551,50,40,132,44,325,173,105,24
443,06/19/2021 06:00:00 AM,211,645,1631,1219,84,30,247,150,213,64,331,64,292,247,49,1570,1551,50,40,132,44,325,173,105,23
444,06/20/2021 06:00:00 AM,211,645,1631,1219,84,30,247,150,213,64,332,64,292,247,49,1570,1551,50,40,132,44,325,173,105,22
445,06/21/2021 06:00:00 AM,211,645,1631,1219,84,30,247,150,213,64,332,64,292,247,49,1570,1551,50,40,132,44,325,173,105,22
446,06/22/2021 06:00:00 AM,211,646,1632,1219,85,30,247,150,213,64,332,64,293,247,49,1571,1553,50,40,132,44,325,173,105,23
447,06/23/2021 06:00:00 AM,211,646,1636,1220,85,30,247,150,213,64,332,64,293,247,49,1571,1554,50,40,132,44,326,173,105,23
448,06/24/2021 06:00:00 AM,211,648,1637,1222,85,30,247,150,214,64,332,64,294,247,49,1571,1554,50,40,132,44,326,173,105,23
449,06/25/2021 06:00:00 AM,211,648,1637,1222,85,30,248,150,214,64,332,64,294,247,49,1571,1555,50,40,132,44,327,173,105,21
450,06/26/2021 06:00:00 AM,211,649,1639,1224,85,30,248,150,214,64,332,64,294,247,49,1571,1555,50,40,132,44,327,173,105,20
451,06/27/2021 06:00:00 AM,211,649,1639,1224,85,30,248,150,214,64,332,64,294,247,49,1572,1556,50,40,132,44,327,173,105,21
452,06/28/2021 06:00:00 AM,211,649,1639,1224,85,30,248,150,214,64,332,64,294,247,49,1572,1556,50,40,132,44,327,174,105,22
453,06/29/2021 06:00:00 AM,211,649,1639,1224,85,30,248,150,214,64,332,64,294,247,49,1572,1556,50,40,132,44,327,174,105,23
454,06/30/2021 06:00:00 AM,211,650,1640,1225,85,30,248,150,214,64,332,64,294,247,49,1572,1557,50,40,132,44,327,174,105,20
455,07/01/2021 06:00:00 AM,211,650,1641,1227,85,30,248,150,214,64,332,64,295,248,49,1572,1557,50,40,132,44,328,174,105,17
456,07/02/2021 06:00:00 AM,211,650,1641,1227,85,30,248,150,214,64,332,64,295,248,49,1573,1557,50,40,132,44,328,174,105,18
457,07/03/2021 06:00:00 AM,211,650,1642,1227,85,30,248,150,214,64,333,64,295,248,49,1574,1557,50,40,132,44,328,174,105,18
458,07/04/2021 06:00:00 AM,211,650,1642,1228,85,30,248,150,214,64,333,64,295,248,49,1574,1557,50,40,132,44,328,174,105,17
459,07/05/2021 06:00:00 AM,211,650,1642,1228,85,30,248,150,214,64,333,64,295,249,49,1574,1557,50,40,132,44,328,174,105,18
460,07/06/2021 06:00:00 AM,211,650,1642,1228,85,30,248,150,214,64,333,64,295,249,49,1575,1557,50,40,132,44,328,174,105,20
461,07/07/2021 06:00:00 AM,211,650,1643,1230,85,30,248,150,214,64,334,64,295,249,49,1575,1557,51,40,132,44,329,174,105,15
462,07/08/2021 06:00:00 AM,211,650,1643,1231,85,30,248,151,214,64,334,64,295,249,49,1576,1557,51,40,132,44,329,174,105,15
463,07/09/2021 06:00:00 AM,211,650,1644,1231,85,30,248,151,214,64,334,64,295,249,49,1576,1557,51,41,132,44,329,174,105,16
464,07/10/2021 06:00:00 AM,211,650,1645,1231,85,30,248,151,214,64,334,64,295,248,49,1576,1558,51,41,132,44,329,174,105,16
465,07/11/2021 06:00:00 AM,211,650,1645,1231,85,30,248,151,214,64,334,64,295,248,49,1576,1558,51,41,132,44,329,174,105,16
466,07/12/2021 06:00:00 AM,211,650,1645,1231,85,30,248,151,214,64,334,64,295,248,49,1576,1558,51,41,132,44,329,174,105,15
467,07/13/2021 06:00:00 AM,211,651,1646,1232,85,30,248,151,214,64,334,64,295,248,49,1577,1558,51,41,132,44,329,174,105,15
468,07/14/2021 06:00:00 AM,211,651,1647,1233,85,30,248,152,214,64,334,64,295,248,49,1577,1559,51,41,132,44,329,174,105,15
469,07/15/2021 06:00:00 AM,211,651,1647,1235,85,30,248,152,214,64,334,64,295,248,49,1577,1559,51,42,132,44,329,174,105,16
470,07/16/2021 06:00:00 AM,211,653,1648,1235,85,30,248,152,214,64,334,64,295,248,49,1577,1560,51,42,132,44,329,174,105,17
471,07/17/2021 06:00:00 AM,211,653,1648,1235,85,30,248,152,214,64,334,64,296,248,49,1577,1561,51,42,132,44,330,174,105,16
472,07/18/2021 06:00:00 AM,211,653,1648,1235,85,30,248,152,215,64,334,64,296,248,49,1577,1561,51,42,132,44,330,174,105,16
473,07/19/2021 06:00:00 AM,211,653,1648,1235,85,30,248,152,215,64,334,64,296,248,49,1577,1561,51,42,132,44,330,174,105,17
474,07/20/2021 06:00:00 AM,211,653,1649,1236,85,30,249,152,215,64,334,64,296,248,49,1577,1561,51,42,132,44,330,174,105,18
475,07/21/2021 06:00:00 AM,211,653,1649,1237,85,30,249,153,215,64,334,64,296,251,49,1577,1561,51,42,132,45,330,174,105,16
476,07/22/2021 06:00:00 AM,211,654,1649,1237,85,30,249,153,215,64,334,64,296,252,49,1579,1562,51,42,132,45,330,174,105,17
477,07/23/2021 06:00:00 AM,211,654,1649,1238,85,30,249,154,215,64,334,64,297,252,49,1579,1562,51,42,132,45,330,174,105,17
478,07/24/2021 06:00:00 AM,211,654,1650,1239,85,30,249,154,215,64,334,65,297,252,49,1580,1562,51,42,132,45,330,174,105,18
479,07/25/2021 06:00:00 AM,211,654,1650,1239,85,30,249,155,215,64,334,65,297,252,49,1580,1562,51,42,132,45,330,174,105,18
480,07/26/2021 06:00:00 AM,211,654,1650,1239,85,30,250,155,215,64,334,65,297,252,49,1580,1562,51,42,132,45,330,174,105,18
481,07/27/2021 06:00:00 AM,211,654,1650,1240,85,30,250,155,216,64,335,65,297,252,49,1581,1562,51,42,132,45,330,174,105,16
482,07/28/2021 06:00:00 AM,211,654,1650,1240,85,30,250,156,215,64,335,65,297,252,49,1582,1562,51,42,132,45,330,174,105,18
483,07/29/2021 06:00:00 AM,211,654,1650,1240,85,30,250,156,215,64,335,65,298,252,49,1582,1562,51,42,132,45,330,174,105,22
484,07/30/2021 06:00:00 AM,211,654,1650,1240,85,30,250,156,215,64,335,65,298,252,49,1583,1563,51,42,132,45,330,174,105,20
485,07/31/2021 06:00:00 AM,211,654,1651,1240,85,30,250,157,215,64,335,65,298,253,49,1583,1563,52,42,132,45,330,175,105,22
486,08/01/2021 06:00:00 AM,211,654,1651,1241,85,30,251,157,215,64,335,65,298,253,49,1583,1564,52,42,132,45,330,175,105,22
487,08/02/2021 06:00:00 AM,211,654,1651,1241,85,30,251,157,215,64,335,65,298,253,49,1583,1564,52,42,132,45,330,175,105,22
488,08/03/2021 06:00:00 AM,211,654,1651,1241,85,30,251,157,215,64,335,65,298,254,49,1583,1566,53,42,132,45,330,176,105,23
489,08/04/2021 06:00:00 AM,213,654,1651,1242,85,30,251,157,215,64,335,65,298,255,49,1583,1566,53,42,132,45,330,176,105,24
490,08/05/2021 06:00:00 AM,213,656,1652,1242,85,30,251,157,215,64,337,65,298,255,49,1583,1566,53,42,132,45,330,177,105,20
491,08/06/2021 06:00:00 AM,213,656,1652,1242,85,30,251,159,215,64,337,65,298,255,49,1584,1567,54,42,132,45,330,178,105,18
492,08/07/2021 06:00:00 AM,213,655,1653,1242,85,30,251,159,215,64,338,65,298,255,49,1585,1567,54,42,132,45,330,179,105,18
493,08/08/2021 06:00:00 AM,213,655,1654,1242,85,30,251,159,215,64,338,65,298,255,49,1585,1567,54,42,132,45,330,179,105,25
494,08/09/2021 06:00:00 AM,213,655,1654,1242,85,30,251,159,215,64,338,65,298,255,49,1585,1567,54,42,132,45,330,179,105,29
495,08/10/2021 06:00:00 AM,213,656,1656,1242,85,30,252,159,215,64,338,65,299,255,49,1586,1567,54,42,132,45,332,179,105,28
496,08/11/2021 06:00:00 AM,213,656,1657,1242,85,31,252,159,215,64,338,65,299,255,49,1587,1567,54,42,132,45,333,179,105,25
497,08/12/2021 06:00:00 AM,213,657,1656,1244,85,31,252,159,215,64,338,65,299,255,49,1587,1569,54,42,132,45,333,179,105,24
498,08/13/2021 06:00:00 AM,213,657,1658,1244,85,31,252,159,216,64,338,65,299,255,49,1587,1569,54,42,132,46,333,179,105,25
499,08/14/2021 06:00:00 AM,214,657,1658,1244,85,31,253,159,216,64,338,65,299,256,49,1588,1571,54,42,133,46,333,180,105,26
500,08/15/2021 06:00:00 AM,214,657,1659,1244,85,31,253,159,216,64,338,65,299,256,49,1588,1571,54,42,133,46,333,180,105,29
501,08/16/2021 06:00:00 AM,214,657,1659,1245,85,31,253,159,216,64,338,65,299,256,49,1589,1571,54,42,133,46,333,180,105,32
502,08/17/2021 06:00:00 AM,214,657,1660,1246,85,31,253,159,216,64,338,65,299,256,49,1589,1572,54,42,135,46,333,181,105,29
503,08/18/2021 06:00:00 AM,214,659,1660,1246,85,31,253,159,216,64,338,65,299,256,49,1589,1574,54,42,135,46,333,181,106,32
504,08/19/2021 06:00:00 AM,214,659,1661,1247,86,31,253,159,216,64,338,65,300,256,49,1591,1574,55,42,135,46,334,181,106,33
505,08/20/2021 06:00:00 AM,214,660,1662,1248,86,32,253,159,216,64,338,65,301,256,49,1591,1574,55,42,135,46,334,181,107,33
506,08/21/2021 06:00:00 AM,214,662,1666,1248,86,32,254,159,217,64,339,65,302,257,49,1591,1575,55,43,135,46,336,181,107,33
507,08/22/2021 06:00:00 AM,214,662,1666,1249,86,32,254,159,217,64,339,65,302,257,49,1591,1575,55,43,135,46,336,181,107,37
508,08/23/2021 06:00:00 AM,214,663,1666,1249,86,32,254,159,217,64,339,65,302,257,49,1592,1575,55,43,135,46,336,181,107,40
509,08/24/2021 06:00:00 AM,214,663,1668,1250,86,33,254,159,218,65,340,65,302,257,49,1594,1575,56,43,135,46,336,181,107,38
510,08/25/2021 06:00:00 AM,214,664,1668,1251,86,33,254,159,218,65,340,65,302,258,49,1594,1577,56,43,136,46,336,181,107,43
511,08/26/2021 06:00:00 AM,216,664,1668,1251,86,33,254,159,219,65,340,65,302,258,49,1594,1579,56,43,136,46,335,182,107,34
512,08/27/2021 06:00:00 AM,216,666,1668,1252,86,34,254,159,219,65,340,65,302,258,49,1596,1579,56,43,136,47,335,183,107,33
513,08/28/2021 06:00:00 AM,216,667,1669,1253,87,34,254,159,220,65,340,65,302,258,49,1597,1580,56,43,136,48,335,183,107,37
514,08/29/2021 06:00:00 AM,216,667,1669,1253,87,34,255,159,220,65,340,65,302,258,49,1597,1580,56,43,136,48,336,183,107,47
515,08/30/2021 06:00:00 AM,216,667,1669,1253,87,34,255,159,220,65,340,65,302,258,49,1597,1580,56,43,136,48,336,183,107,56
516,08/31/2021 06:00:00 AM,216,667,1670,1253,87,34,255,159,220,66,341,65,302,258,49,1598,1582,57,43,136,48,337,185,108,55
517,09/01/2021 06:00:00 AM,216,670,1673,1256,88,34,256,159,221,67,341,66,302,258,49,1598,1585,57,43,136,48,339,185,108,46
518,09/02/2021 06:00:00 AM,217,670,1675,1257,89,34,256,159,221,67,341,68,303,258,49,1599,1585,57,44,137,49,340,186,108,48
519,09/03/2021 06:00:00 AM,217,671,1677,1257,89,34,256,160,221,67,341,68,304,258,49,1601,1587,57,44,137,49,340,186,108,49
520,09/04/2021 06:00:00 AM,217,674,1679,1258,89,34,257,160,222,67,341,68,304,258,49,1602,1588,57,44,137,49,343,186,108,46
521,09/05/2021 06:00:00 AM,217,674,1679,1258,89,34,257,160,223,67,341,68,305,258,49,1602,1588,57,44,137,49,343,186,108,56
522,09/06/2021 06:00:00 AM,217,675,1679,1258,89,34,258,160,223,67,341,68,305,258,49,1603,1589,57,44,137,49,343,187,108,65
523,09/07/2021 06:00:00 AM,217,676,1680,1258,89,34,258,160,223,67,341,68,305,258,49,1603,1591,58,44,137,49,343,187,108,67
524,09/08/2021 06:00:00 AM,217,678,1684,1260,89,35,260,160,223,67,341,68,306,258,49,1605,1594,58,44,137,49,345,187,109,68
525,09/09/2021 06:00:00 AM,218,680,1692,1260,90,36,260,160,223,68,342,68,308,258,49,1608,1597,58,45,138,49,346,188,109,50
526,09/10/2021 06:00:00 AM,218,681,1697,1260,90,36,260,160,224,68,342,68,308,259,49,1610,1598,58,45,138,49,346,189,109,53
527,09/11/2021 06:00:00 AM,219,683,1698,1261,90,36,260,160,224,68,343,68,308,259,49,1610,1599,58,45,138,49,346,191,109,64
528,09/12/2021 06:00:00 AM,219,689,1698,1261,90,36,260,160,224,68,343,68,308,259,49,1611,1599,58,45,138,49,346,191,110,72
529,09/13/2021 06:00:00 AM,219,689,1698,1262,90,37,261,160,224,68,343,68,308,259,49,1612,1599,58,45,138,49,346,191,110,81
530,09/14/2021 06:00:00 AM,219,690,1701,1265,90,37,264,160,225,68,345,68,310,260,49,1612,1604,58,45,138,49,347,191,110,74
531,09/15/2021 06:00:00 AM,220,690,1701,1267,90,38,264,162,226,69,346,68,311,260,49,1612,1607,58,46,140,49,348,194,110,65
532,09/16/2021 06:00:00 AM,222,692,1704,1268,90,38,264,162,226,69,347,68,312,261,49,1613,1607,58,46,140,49,350,195,110,71
533,09/17/2021 06:00:00 AM,223,693,1705,1272,90,38,265,162,228,69,349,68,316,262,49,1614,1613,58,46,140,49,351,196,110,57
534,09/18/2021 06:00:00 AM,224,695,1706,1272,90,38,267,162,227,69,349,68,319,262,49,1618,1614,59,46,141,49,351,197,110,53
535,09/19/2021 06:00:00 AM,224,695,1706,1272,90,38,267,162,227,69,349,68,319,262,49,1618,1614,59,46,141,49,351,197,110,53
536,09/20/2021 06:00:00 AM,224,695,1706,1272,90,38,267,162,227,69,349,68,319,262,49,1618,1614,59,46,141,49,351,197,110,53
537,09/21/2021 06:00:00 AM,226,702,1710,1272,90,39,268,162,229,69,350,68,322,262,50,1617,1616,59,46,141,49,353,198,111,72
538,09/22/2021 06:00:00 AM,227,706,1713,1275,92,39,268,162,230,71,350,68,323,262,49,1619,1619,61,46,141,49,353,199,111,71
539,09/23/2021 06:00:00 AM,228,709,1719,1279,92,39,269,162,230,72,351,69,324,262,49,1621,1623,62,46,142,49,354,199,111,59
540,09/24/2021 06:00:00 AM,228,710,1721,1282,92,39,269,162,230,72,353,69,325,262,49,1622,1623,63,46,143,49,355,200,112,58
541,09/25/2021 06:00:00 AM,229,711,1721,1282,92,39,269,162,231,72,353,69,325,262,49,1623,1624,63,46,144,50,355,201,112,56
542,09/26/2021 06:00:00 AM,229,712,1721,1283,92,39,269,162,231,72,353,69,325,262,49,1623,1625,63,46,145,50,355,201,112,67
543,09/27/2021 06:00:00 AM,230,712,1721,1283,92,39,270,162,234,72,353,69,325,262,49,1624,1626,63,46,145,50,355,201,112,71
544,09/28/2021 06:00:00 AM,230,715,1726,1284,93,39,271,163,236,72,353,69,327,262,49,1625,1631,63,46,146,50,356,201,112,64
545,09/29/2021 06:00:00 AM,230,717,1727,1284,93,39,272,163,238,72,353,70,327,262,50,1626,1633,63,46,147,50,357,202,112,63
546,09/30/2021 06:00:00 AM,231,720,1732,1284,93,39,272,163,238,72,356,70,329,262,50,1628,1636,63,47,148,50,358,202,112,57
547,10/01/2021 06:00:00 AM,231,721,1732,1286,94,39,271,164,239,72,356,70,330,262,50,1629,1638,63,47,148,50,358,202,112,65
548,10/02/2021 06:00:00 AM,232,722,1734,1287,94,39,272,164,241,72,356,70,330,262,50,1629,1639,63,47,148,50,358,205,112,67
549,10/03/2021 06:00:00 AM,233,722,1734,1287,94,39,272,164,241,72,356,70,330,262,50,1630,1639,63,47,149,50,358,205,112,68
550,10/04/2021 06:00:00 AM,234,722,1734,1287,94,39,272,164,241,72,356,70,330,262,50,1630,1641,63,47,149,50,358,205,112,78
551,10/05/2021 06:00:00 AM,235,725,1739,1287,96,39,273,165,242,73,356,70,330,262,50,1630,1645,64,47,149,50,360,205,112,78
552,10/06/2021 06:00:00 AM,235,729,1744,1289,96,41,274,167,242,74,357,70,330,265,51,1630,1643,64,47,150,50,362,205,112,76
553,10/07/2021 06:00:00 AM,235,729,1748,1289,97,41,275,167,244,76,357,72,332,266,51,1632,1646,64,47,151,51,363,205,112,70
554,10/08/2021 06:00:00 AM,235,730,1752,1290,97,41,275,168,245,76,357,73,333,266,51,1634,1646,64,48,152,51,365,206,112,66
555,10/09/2021 06:00:00 AM,236,731,1753,1290,98,41,277,168,247,76,358,73,334,266,51,1637,1646,65,48,153,51,365,208,113,68
556,10/10/2021 06:00:00 AM,236,732,1756,1290,99,41,277,168,247,76,358,73,334,266,51,1637,1646,65,48,153,51,366,208,113,72
557,10/11/2021 06:00:00 AM,236,733,1757,1290,99,41,277,168,247,76,358,73,334,266,51,1637,1646,65,48,153,51,366,209,113,76
558,10/12/2021 06:00:00 AM,237,735,1758,1291,99,42,277,168,247,76,358,74,335,266,52,1638,1648,65,48,154,51,366,209,113,90
559,10/13/2021 06:00:00 AM,237,737,1760,1293,99,43,277,168,247,76,359,76,338,266,52,1639,1653,67,50,156,51,368,209,114,78
560,10/14/2021 06:00:00 AM,239,738,1766,1295,99,43,277,169,247,76,362,76,340,266,52,1641,1657,67,52,156,51,369,211,114,69
561,10/15/2021 06:00:00 AM,240,740,1770,1298,99,45,277,170,248,76,362,76,341,266,52,1643,1664,67,52,158,51,372,211,114,58
562,10/16/2021 06:00:00 AM,240,739,1772,1298,100,46,279,171,249,76,362,76,341,267,52,1645,1665,68,52,159,51,375,211,115,62
563,10/17/2021 06:00:00 AM,240,739,1775,1299,100,47,280,172,249,76,362,76,341,267,52,1646,1665,68,52,159,51,375,211,116,58
564,10/18/2021 06:00:00 AM,240,739,1775,1299,100,47,280,172,249,76,362,76,341,267,52,1646,1665,68,52,159,51,375,211,116,72
565,10/19/2021 06:00:00 AM,242,741,1777,1299,100,47,279,172,251,76,362,76,341,267,52,1646,1665,69,52,159,51,377,215,116,72
566,10/20/2021 06:00:00 AM,242,741,1781,1300,100,47,279,173,251,77,363,77,342,268,53,1648,1669,69,52,159,51,382,216,116,70
567,10/21/2021 06:00:00 AM,242,741,1781,1305,100,47,280,173,253,77,365,78,343,268,53,1651,1670,69,52,159,53,383,218,116,63
568,10/22/2021 06:00:00 AM,243,745,1786,1306,100,47,280,173,253,78,365,78,343,268,53,1651,1670,69,52,159,53,385,218,116,63
569,10/23/2021 06:00:00 AM,243,745,1788,1309,100,47,280,173,254,78,365,78,343,268,53,1653,1672,69,52,160,53,385,219,117,61
570,10/24/2021 06:00:00 AM,243,746,1788,1309,100,47,280,173,254,78,365,78,343,268,53,1654,1672,70,52,160,53,387,220,117,65
571,10/25/2021 06:00:00 AM,243,746,1788,1309,100,47,280,173,256,78,365,78,343,268,53,1655,1672,70,52,160,53,387,220,117,67
572,10/26/2021 06:00:00 AM,245,749,1790,1309,100,48,280,173,257,79,366,78,345,269,53,1657,1674,70,53,161,53,388,221,117,61
573,10/27/2021 06:00:00 AM,245,748,1794,1313,100,50,280,174,257,80,367,78,345,269,53,1658,1676,71,54,161,53,388,222,118,55
574,10/28/2021 06:00:00 AM,245,749,1798,1314,100,51,282,175,257,80,367,78,347,271,53,1659,1680,71,54,161,54,390,223,118,46
575,10/29/2021 06:00:00 AM,246,750,1801,1316,100,51,282,176,257,80,367,78,347,271,53,1660,1680,71,54,161,54,391,223,118,47
576,10/30/2021 06:00:00 AM,247,752,1802,1318,100,51,282,177,257,80,367,78,347,271,53,1661,1681,71,54,162,54,391,224,118,53
577,10/31/2021 06:00:00 AM,247,752,1802,1319,100,51,282,177,257,80,367,78,347,271,53,1663,1681,71,54,163,54,392,224,118,61
578,11/01/2021 06:00:00 AM,247,752,1802,1319,100,51,282,177,257,80,367,78,347,271,53,1663,1681,71,54,163,54,392,224,118,74
579,11/02/2021 06:00:00 AM,250,753,1808,1322,100,51,283,177,257,81,369,79,348,271,53,1665,1682,71,54,163,54,396,224,118,53
580,11/03/2021 06:00:00 AM,251,755,1809,1322,100,51,283,179,258,81,369,80,349,271,53,1665,1684,71,54,163,54,401,224,118,49
581,11/04/2021 06:00:00 AM,253,756,1810,1324,100,51,284,179,258,82,369,81,351,271,53,1666,1684,71,54,163,54,401,224,119,50
582,11/05/2021 06:00:00 AM,253,756,1814,1326,100,51,284,180,259,82,369,81,352,272,53,1667,1684,72,54,163,54,402,224,120,53
583,11/06/2021 06:00:00 AM,255,756,1815,1332,100,51,285,181,259,82,371,82,352,272,53,1670,1684,72,54,165,54,404,226,121,38
584,11/07/2021 05:00:00 AM,255,756,1815,1332,100,51,285,181,259,82,372,82,352,272,53,1671,1684,72,54,165,54,404,226,121,45
585,11/08/2021 05:00:00 AM,255,756,1815,1332,100,51,285,181,259,82,372,82,352,272,53,1671,1684,72,54,165,54,404,226,121,59
586,11/09/2021 05:00:00 AM,255,757,1818,1333,100,51,285,182,260,82,374,82,352,272,53,1672,1685,72,54,167,54,405,226,122,55
587,11/10/2021 05:00:00 AM,255,760,1821,1333,100,52,286,182,260,82,375,82,352,273,53,1672,1688,72,54,168,54,408,227,122,52
588,11/11/2021 05:00:00 AM,257,761,1824,1335,100,52,286,183,261,83,376,82,353,273,53,1672,1689,72,54,168,55,411,227,122,39
589,11/12/2021 05:00:00 AM,257,761,1826,1335,100,52,286,183,261,83,376,82,353,273,53,1673,1691,72,54,168,55,412,227,122,43
590,11/13/2021 05:00:00 AM,257,763,1827,1335,100,52,287,183,262,83,376,82,353,273,53,1674,1692,72,54,168,55,412,227,123,55
591,11/14/2021 05:00:00 AM,257,763,1828,1335,100,52,287,183,262,83,376,82,354,273,53,1675,1692,72,54,168,55,412,228,123,62
592,11/15/2021 05:00:00 AM,257,763,1828,1336,100,52,287,183,262,83,376,82,354,273,53,1675,1692,72,54,168,55,412,229,123,67
